PubNum,PubDate,PubMainClass,PubSubClass,PubNumClaims
US06530311,2003-03-11,100,40,5
US06526879,2003-03-04,100,46,11
US06526878,2003-03-04,100,38,20
US06523466,2003-02-25,100,98R,33
US06523465,2003-02-25,100,35,16
US06520077,2003-02-18,100,289,3
US06520076,2003-02-18,100,269.14,2
US06520075,2003-02-18,100,214,2
US06520074,2003-02-18,100,137,19
US06520073,2003-02-18,100,37,8
US06520072,2003-02-18,100,35,17
US06516715,2003-02-11,100,29,20
US06513425,2003-02-04,100,329,26
US06513424,2003-02-04,100,40,18
US06510786,2003-01-28,100,286,11
US06505550,2003-01-14,100,148,15
US06505549,2003-01-14,100,38,9
US06834580,2004-12-28,100,158R,6
US06829987,2004-12-14,100,311,4
US06829986,2004-12-14,100,155R,13
US06829985,2004-12-14,100,35,14
US06827010,2004-12-07,100,331,8
US06827009,2004-12-07,100,35,13
US06823778,2004-11-30,100,347,17
US06823777,2004-11-30,100,238,15
US06823776,2004-11-30,100,41,26
US06823775,2004-11-30,100,8,4
US06820542,2004-11-23,100,3,18
US06817286,2004-11-16,100,152,37
US06807903,2004-10-26,100,210,9
US06807902,2004-10-26,100,44,4
US06807901,2004-10-26,100,40,15
US06805045,2004-10-19,100,193,5
US06796226,2004-09-28,100,171,9
US06796225,2004-09-28,100,94,3
US06792850,2004-09-21,100,127,17
US06789469,2004-09-14,100,4,9
US06786145,2004-09-07,100,348,14
US06786144,2004-09-07,100,168,44
US06786143,2004-09-07,100,4,4
US06782811,2004-08-31,100,162R,10
US06782810,2004-08-31,100,151,9
US06782809,2004-08-31,100,65,8
US06782808,2004-08-31,100,38,9
US06782807,2004-08-31,100,29,10
US06779440,2004-08-24,100,38,12
US06772682,2004-08-10,100,347,20
US06772681,2004-08-10,100,293,10
US06769356,2004-08-03,100,269.01,19
US06769355,2004-08-03,100,48,24
US06769354,2004-08-03,100,35,14
US06769353,2004-08-03,100,5,13
US06763762,2004-07-20,100,229A,14
US06763761,2004-07-20,100,5,9
US06758136,2004-07-06,100,327,16
US06758135,2004-07-06,100,38,16
US06758134,2004-07-06,100,35,4
US06755124,2004-06-29,100,342,9
US06755123,2004-06-29,100,26,4
US06752074,2004-06-22,100,311,17
US06752073,2004-06-22,100,212,10
US06748855,2004-06-15,100,70R,22
US06745682,2004-06-08,100,110,2
US06745681,2004-06-08,100,88,7
US06745680,2004-06-08,100,88,10
US06745679,2004-06-08,100,50,5
US06745678,2004-06-08,100,26,7
US06745677,2004-06-08,100,26,10
US06745676,2004-06-08,100,2,13
US06742448,2004-06-01,100,341,15
US06736054,2004-05-18,100,112,5
US06732638,2004-05-11,100,33R,20
US06729230,2004-05-04,100,73,4
US06729229,2004-05-04,100,41,12
US06725768,2004-04-27,100,35,20
US06725767,2004-04-27,100,35,40
US06725766,2004-04-27,100,8,9
US06722270,2004-04-20,100,269.01,15
US06718870,2004-04-13,100,266,16
US06718869,2004-04-13,100,41,8
US06715410,2004-04-06,100,191,3
US06715409,2004-04-06,100,35,34
US06715408,2004-04-06,100,32,13
US06715407,2004-04-06,100,3,5
US06711996,2004-03-30,100,169,9
US06711995,2004-03-30,100,35,1
US06711994,2004-03-30,100,26,9
US06708610,2004-03-23,100,214,7
US06708609,2004-03-23,100,283,12
US06708608,2004-03-23,100,38,10
US06708607,2004-03-23,100,35,5
US06708606,2004-03-23,100,32,26
US06708605,2004-03-23,100,4,3
US06705216,2004-03-16,100,158R,21
US06705215,2004-03-16,100,38,10
US06705214,2004-03-16,100,14,16
US06701834,2004-03-09,100,342,18
US06701833,2004-03-09,100,163A,32
US06701832,2004-03-09,100,49,25
US06701831,2004-03-09,100,3,29
US06698343,2004-03-02,100,191,11
US06698342,2004-03-02,100,41,17
US06698341,2004-03-02,100,41,18
US06698340,2004-03-02,100,35,22
US06698339,2004-03-02,100,8,12
US06694871,2004-02-24,100,190,16
US06694870,2004-02-24,100,38,18
US06694869,2004-02-24,100,34,34
US06688218,2004-02-10,100,155R,9
US06688217,2004-02-10,100,117,13
US06688216,2004-02-10,100,35,40
US06688215,2004-02-10,100,3,6
US06684764,2004-02-03,100,127,5
US06684763,2004-02-03,100,45,9
US06684762,2004-02-03,100,41,3
US06684761,2004-02-03,100,29,8
US06681689,2004-01-27,100,88,11
US06681688,2004-01-27,100,5,12
US06679164,2004-01-20,100,291,19
US06675702,2004-01-13,100,41,24
US06672205,2004-01-06,100,87,10
US06976422,2005-12-20,100,6,22
US06971307,2005-12-06,100,25,20
US06968779,2005-11-29,100,2,29
US06966256,2005-11-22,100,126,34
US06966255,2005-11-22,100,29,20
US06964225,2005-11-15,100,214,14
US06962109,2005-11-08,100,26,10
US06962108,2005-11-08,100,6,4
US06959643,2005-11-01,100,226,9
US06955119,2005-10-18,100,7,7
US06951170,2005-10-04,100,26,10
US06948424,2005-09-27,100,37,3
US06945166,2005-09-20,100,291,27
US06945165,2005-09-20,100,280,4
US06945164,2005-09-20,100,26,8
US06945163,2005-09-20,100,13,21
US06941860,2005-09-13,100,35,8
US06938541,2005-09-06,100,316,8
US06935228,2005-08-30,100,233,21
US06935227,2005-08-30,100,4,7
US06931987,2005-08-23,100,349,21
US06931986,2005-08-23,100,4,2
US06925930,2005-08-09,100,215,13
US06925929,2005-08-09,100,110,5
US06925928,2005-08-09,100,48,13
US06923114,2005-08-02,100,98R,17
US06923113,2005-08-02,100,26,18
US06920821,2005-07-26,100,35,4
US06915736,2005-07-12,100,45,4
US06912951,2005-07-05,100,35,32
US06912950,2005-07-05,100,26,8
US06910412,2005-06-28,100,229A,20
US06910411,2005-06-28,100,37,13
US06907820,2005-06-21,100,51,43
US06904841,2005-06-14,100,13,20
US06901851,2005-06-07,100,35,57
US06899023,2005-05-31,100,327,7
US06895856,2005-05-24,100,35,3
US06892632,2005-05-17,100,99,22
US06892631,2005-05-17,100,35,28
US06889604,2005-05-10,100,226,12
US06886456,2005-05-03,100,153,14
US06886455,2005-05-03,100,35,14
US06886454,2005-05-03,100,35,23
US06883422,2005-04-26,100,2,10
US06880456,2005-04-19,100,41,10
US06877422,2005-04-12,100,257,6
US06877421,2005-04-12,100,26,16
US06877420,2005-04-12,100,2,9
US06874412,2005-04-05,100,47,17
US06874411,2005-04-05,100,37,34
US06874410,2005-04-05,100,8,3
US06871587,2005-03-29,100,214,13
US06871586,2005-03-29,100,49,10
US06871585,2005-03-29,100,41,8
US06871584,2005-03-29,100,26,9
US06871583,2005-03-29,100,6,11
US06868778,2005-03-22,100,214,19
US06865985,2005-03-15,100,127,16
US06865984,2005-03-15,100,35,13
US06862983,2005-03-08,100,282,7
US06860198,2005-03-01,100,193,7
US06857357,2005-02-22,100,339,4
US06857356,2005-02-22,100,35,31
US06854385,2005-02-15,100,155R,25
US06854384,2005-02-15,100,69,10
US06851358,2005-02-08,100,324,20
US06851357,2005-02-08,100,226,25
US06851356,2005-02-08,100,47,28
US06851355,2005-02-08,100,35,7
US06851354,2005-02-08,100,25,14
US06848358,2005-02-01,100,170,45
US06848357,2005-02-01,100,38,16
US06845710,2005-01-25,100,41,1
US06845709,2005-01-25,100,1,10
US06843171,2005-01-18,100,207,4
US06843170,2005-01-18,100,35,20
US06840165,2005-01-11,100,35,14
US06837158,2005-01-04,100,245,17
US06837157,2005-01-04,100,47,5
US06837156,2005-01-04,100,26,22
US06837155,2005-01-04,100,3,6
US07007597,2006-03-07,100,33PD,12
US07021208,2006-04-04,100,26912,14
US07152523,2006-12-26,100,245,7
US07152522,2006-12-26,100,117,5
US07152521,2006-12-26,100,2,13
US07150222,2006-12-19,100,26,12
US07143691,2006-12-05,100,213,18
US07143690,2006-12-05,100,117,13
US07143689,2006-12-05,100,26,19
US07143688,2006-12-05,100,26,6
US07140294,2006-11-28,100,88,11
US07140293,2006-11-28,100,34,23
US07137335,2006-11-21,100,92,13
US07134388,2006-11-14,100,155R,9
US07134387,2006-11-14,100,155R,4
US07131371,2006-11-07,100,126,13
US07127986,2006-10-31,100,26,23
US07127985,2006-10-31,100,3,3
US07124680,2006-10-24,100,229A,11
US07124679,2006-10-24,100,26,29
US07121195,2006-10-17,100,33R,20
US07121194,2006-10-17,100,32,4
US07121193,2006-10-17,100,25,10
US07117785,2006-10-10,100,126,23
US07114436,2006-10-03,100,347,19
US07114435,2006-10-03,100,88,5
US07111549,2006-09-26,100,249,42
US07111548,2006-09-26,100,35,1
US07111547,2006-09-26,100,3,12
US07104191,2006-09-12,100,51,27
US07104190,2006-09-12,100,35,18
US07104189,2006-09-12,100,5,17
US07100500,2006-09-05,100,210,6
US07100499,2006-09-05,100,30,6
US07096780,2006-08-29,100,215,13
US07096779,2006-08-29,100,161,2
US07096778,2006-08-29,100,151,6
US07093538,2006-08-22,100,214,8
US07093537,2006-08-22,100,188R,9
US07093536,2006-08-22,100,35,7
US07093535,2006-08-22,100,26,21
US07089853,2006-08-15,100,229A,14
US07089852,2006-08-15,100,100,11
US07086328,2006-08-08,100,98R,6
US07086327,2006-08-08,100,35,5
US07082872,2006-08-01,100,32,23
US07080595,2006-07-25,100,341,12
US07077060,2006-07-18,100,229A,11
US07077059,2006-07-18,100,227,13
US07073434,2006-07-11,100,230,2
US07073433,2006-07-11,100,117,14
US07073432,2006-07-11,100,32,19
US07073431,2006-07-11,100,29,2
US07073430,2006-07-11,100,8,17
US07069848,2006-07-04,100,214,12
US07069847,2006-07-04,100,35,3
US07066084,2006-06-27,100,326,13
US07066083,2006-06-27,100,291,59
US07063010,2006-06-20,100,231,15
US07059242,2006-06-13,100,226,25
US07055425,2006-06-06,100,88,10
US07055424,2006-06-06,100,18,16
US07051651,2006-05-30,100,264,12
US07051650,2006-05-30,100,31,11
US07047876,2006-05-23,100,87,16
US07044052,2006-05-16,100,35,3
US07028611,2006-04-18,100,48,3
US07028610,2006-04-18,100,37,6
US07028609,2006-04-18,100,26,23
US07024992,2006-04-11,100,100,19
US07024991,2006-04-11,100,346,2
US07024990,2006-04-11,100,161,25
US07024989,2006-04-11,100,87,9
US07021208,2006-04-04,100,269.12,14
US07021207,2006-04-04,100,4,4
US07017479,2006-03-28,100,158R,21
US07017478,2006-03-28,100,104,7
US07017477,2006-03-28,100,35,11
US07013800,2006-03-21,100,257,16
US07013799,2006-03-21,100,161,26
US07011019,2006-03-14,100,281,5
US07011018,2006-03-14,100,191,27
US07011017,2006-03-14,100,179,8
US07007600,2006-03-07,100,237,16
US07007599,2006-03-07,100,99,6
US07007598,2006-03-07,100,35,18
US07007597,2006-03-07,100,33PB,12
US07007596,2006-03-07,100,29,50
US07004066,2006-02-28,100,161,13
US07000537,2006-02-21,100,240,24
US07000536,2006-02-21,100,153,4
US07000535,2006-02-21,100,126,17
US07000534,2006-02-21,100,98R,37
US07000533,2006-02-21,100,87,6
US07000532,2006-02-21,100,52,17
US06997106,2006-02-14,100,155R,17
US06994023,2006-02-07,100,151,8
US06994022,2006-02-07,100,127,11
US06994021,2006-02-07,100,107,28
US06994020,2006-02-07,100,87,11
US06994019,2006-02-07,100,26,10
US06990898,2006-01-31,100,282,8
US06990897,2006-01-31,100,214,11
US06990896,2006-01-31,100,49,10
US06990895,2006-01-31,100,27,14
US06990894,2006-01-31,100,26,19
US06983685,2006-01-10,100,229A,6
US06983684,2006-01-10,100,92,2
US06981443,2006-01-03,100,9,2
US07311040,2007-12-25,100,87,3
US07311039,2007-12-25,100,35,11
US07305920,2007-12-11,100,213,22
US07305919,2007-12-11,100,213,15
US07305918,2007-12-11,100,213,23
US07302887,2007-12-04,100,234,11
US07299747,2007-11-27,100,234,18
US07299746,2007-11-27,100,226,13
US07299745,2007-11-27,100,110,14
US07299744,2007-11-27,100,2,5
US07296512,2007-11-20,100,214,5
US07293502,2007-11-13,100,234,20
US07293501,2007-11-13,100,176,6
US07293500,2007-11-13,100,49,20
US07293499,2007-11-13,100,26,1
US07293498,2007-11-13,100,3,1
US07290486,2007-11-06,100,295,15
US07290485,2007-11-06,100,74,3
US07290484,2007-11-06,100,7,5
US07290483,2007-11-06,100,7,11
US07287464,2007-10-30,100,26,2
US07281471,2007-10-16,100,226,12
US07270055,2007-09-18,100,26,18
US07270054,2007-09-18,100,26,11
US07270053,2007-09-18,100,5,4
US07267052,2007-09-11,100,265,1
US07267051,2007-09-11,100,215,11
US07267050,2007-09-11,100,213,14
US07267049,2007-09-11,100,117,7
US07267048,2007-09-11,100,116,9
US07267047,2007-09-11,100,7,3
US07263928,2007-09-04,100,26,20
US07263927,2007-09-04,100,5,3
US07261032,2007-08-28,100,73,8
US07240612,2007-07-10,100,26,1
US07237480,2007-07-03,100,226,7
US07237479,2007-07-03,100,151,4
US07237478,2007-07-03,100,26,14
US07237477,2007-07-03,100,3,4
US07234394,2007-06-26,100,26,6
US07228797,2007-06-12,100,170,17
US07228796,2007-06-12,100,98R,53
US07228795,2007-06-12,100,31,19
US07222567,2007-05-29,100,213,20
US07222566,2007-05-29,100,87,3
US07222565,2007-05-29,100,26,13
US07219602,2007-05-22,100,227,11
US07219601,2007-05-22,100,193,7
US07213510,2007-05-08,100,35,23
US07213509,2007-05-08,100,3,5
US07210404,2007-05-01,100,3,13
US07204187,2007-04-17,100,29,12
US07201100,2007-04-10,100,48,8
US07197979,2007-04-03,100,87,36
US07194951,2007-03-27,100,116,10
US07191701,2007-03-20,100,229A,1
US07191700,2007-03-20,100,117,4
US07191699,2007-03-20,100,87,32
US07185585,2007-03-06,100,49,35
US07185584,2007-03-06,100,320,28
US07178455,2007-02-20,100,229R,11
US07178454,2007-02-20,100,226,17
US07174831,2007-02-13,100,99,2
US07171893,2007-02-06,100,157,13
US07171892,2007-02-06,100,87,15
US07165491,2007-01-23,100,87,9
US07165490,2007-01-23,100,46,4
US07162953,2007-01-16,100,155R,33
US07162952,2007-01-16,100,110,2
US07162951,2007-01-16,100,87,12
US07162950,2007-01-16,100,8,4
US07156016,2007-01-02,100,213,23
US07156015,2007-01-02,100,89,24
US07469633,2008-12-30,100,215,5
US07469632,2008-12-30,100,121,28
US07467585,2008-12-23,100,145,22
US07464641,2008-12-16,100,219,6
US07461592,2008-12-09,100,245,18
US07461591,2008-12-09,100,117,8
US07458317,2008-12-02,100,152,3
US07451696,2008-11-18,100,233,15
US07451695,2008-11-18,100,176,6
US07451694,2008-11-18,100,171,5
US07451693,2008-11-18,100,89,14
US07448318,2008-11-11,100,116,4
US07448317,2008-11-11,100,37,26
US07448316,2008-11-11,100,4,15
US07444931,2008-11-04,100,35,3
US07441497,2008-10-28,100,121,17
US07437992,2008-10-21,100,98R,2
US07434508,2008-10-14,100,291,6
US07434507,2008-10-14,100,233,18
US07434506,2008-10-14,100,102,19
US07434505,2008-10-14,100,43,2
US07430960,2008-10-07,100,316,4
US07430959,2008-10-07,100,87,7
US07428867,2008-09-30,100,30,8
US07428866,2008-09-30,100,29,13
US07428865,2008-09-30,100,3,23
US07424850,2008-09-16,100,3,5
US07421946,2008-09-09,100,232,11
US07421945,2008-09-09,100,213,26
US07421944,2008-09-09,100,3,19
US07415925,2008-08-26,100,233,14
US07415924,2008-08-26,100,102,7
US07415923,2008-08-26,100,3,28
US07404356,2008-07-29,100,87,7
US07404355,2008-07-29,100,4,13
US07401548,2008-07-22,100,289,35
US07401547,2008-07-22,100,43,26
US07398729,2008-07-15,100,176,1
US07398728,2008-07-15,100,45,10
US07398727,2008-07-15,100,6,5
US07395757,2008-07-08,100,226,4
US07395756,2008-07-08,100,87,4
US07395755,2008-07-08,100,35,18
US07395754,2008-07-08,100,26,20
US07389724,2008-06-24,100,31,39
US07389723,2008-06-24,100,3,16
US07387066,2008-06-17,100,227,5
US07387065,2008-06-17,100,65,19
US07387064,2008-06-17,100,38,12
US07383767,2008-06-10,100,153,17
US07383766,2008-06-10,100,92,14
US07383765,2008-06-10,100,7,5
US07380496,2008-06-03,100,87,1
US07380495,2008-06-03,100,32,6
US07377214,2008-05-27,100,35,23
US07377213,2008-05-27,100,29,14
US07377212,2008-05-27,100,26,6
US07373877,2008-05-20,100,31,8
US07370575,2008-05-13,100,73,9
US07370574,2008-05-13,100,48,2
US07370573,2008-05-13,100,35,10
US07360484,2008-04-22,100,245,3
US07360483,2008-04-22,100,238,9
US07360482,2008-04-22,100,176,21
US07357074,2008-04-15,100,117,25
US07357073,2008-04-15,100,48,2
US07357072,2008-04-15,100,47,3
US07353753,2008-04-08,100,88,10
US07350459,2008-04-01,100,3,15
US07347140,2008-03-25,100,117,12
US07343854,2008-03-18,100,234,16
US07343853,2008-03-18,100,194,12
US07343852,2008-03-18,100,190,26
US07343851,2008-03-18,100,33R,6
US07341000,2008-03-11,100,233,23
US07340999,2008-03-11,100,161,23
US07340998,2008-03-11,100,161,14
US07340997,2008-03-11,100,151,2
US07340996,2008-03-11,100,88,6
US07337716,2008-03-04,100,213,16
US07337715,2008-03-04,100,213,29
US07337714,2008-03-04,100,126,9
US07337713,2008-03-04,100,4,34
US07331282,2008-02-19,100,226,7
US07331281,2008-02-19,100,209,14
US07331280,2008-02-19,100,87,5
US07331279,2008-02-19,100,48,8
US07328655,2008-02-12,100,213,19
US07325491,2008-02-05,100,265,7
US07325490,2008-02-05,100,161,5
US07325489,2008-02-05,100,35,20
US07325488,2008-02-05,100,35,9
US07325487,2008-02-05,100,13,4
US07322286,2008-01-29,100,211,28
US07322285,2008-01-29,100,98R,11
US07318376,2008-01-15,100,33R,14
US07314002,2008-01-01,100,39,12
US07481161,2009-01-27,100,26918,25
US07506580,2009-03-24,100,26901,1
US07536949,2009-05-26,100,26918,9
USRE040761,2009-06-23,100,3,17
US07562619,2009-07-21,100,3,16
US07562620,2009-07-21,100,29,7
US07562621,2009-07-21,100,289,18
US07562622,2009-07-21,100,346,22
US07568425,2009-08-04,100,87,4
US07574955,2009-08-18,100,87,19
US07584696,2009-09-08,100,188R,15
US07584697,2009-09-08,100,305,3
US07591222,2009-09-22,100,295,10
US07597045,2009-10-06,100,218,10
US07600470,2009-10-13,100,33R,5
US07610851,2009-11-03,100,3,17
US07610852,2009-11-03,100,3,8
US07617768,2009-11-17,100,35,18
US07631596,2009-12-15,100,149,20
US07624678,2009-12-01,100,176,10
US07624679,2009-12-01,100,188R,13
US07621214,2009-11-24,100,88,36
US07637208,2009-12-29,100,26,15
US07552676,2009-06-30,100,289,13
US07552675,2009-06-30,100,110,30
US07549370,2009-06-23,100,163R,14
US07546799,2009-06-16,100,211,20
US07546798,2009-06-16,100,37,16
US07540235,2009-06-02,100,39,23
US07540234,2009-06-02,100,3,5
US07536949,2009-05-26,100,269.18,9
US07536948,2009-05-26,100,45,10
US07533606,2009-05-19,100,212,32
US07526995,2009-05-05,100,2,50
US07523700,2009-04-28,100,76,15
US07523699,2009-04-28,100,43,7
US07520215,2009-04-21,100,88,3
US07520214,2009-04-21,100,3,13
US07516695,2009-04-14,100,257,4
US07516694,2009-04-14,100,27,5
US07506581,2009-03-24,100,283,12
US07506580,2009-03-24,100,269.01,1
US07500430,2009-03-10,100,90,29
US07500429,2009-03-10,100,35,14
US07497158,2009-03-03,100,26,24
US07493854,2009-02-24,100,48,7
US07493853,2009-02-24,100,3,3
US07490545,2009-02-17,100,226,6
US07490544,2009-02-17,100,5,1
US07487721,2009-02-10,100,213,25
US07487720,2009-02-10,100,3,8
US07481161,2009-01-27,100,269.18,25
US07481160,2009-01-27,100,50,30
US07481159,2009-01-27,100,48,51
US07481158,2009-01-27,100,45,7
US07478591,2009-01-20,100,3,52
US07475633,2009-01-13,100,289,13
US07472649,2009-01-06,100,88,10
US07640852,2010-01-05,100,88,4
US07640853,2010-01-05,100,116,16
US07640854,2010-01-05,100,178,20
US07690296,2010-04-06,100,2,13
US07690297,2010-04-06,100,3,9
US07690298,2010-04-06,100,26902,2
US07681496,2010-03-23,100,33R,7
US07681497,2010-03-23,100,35,2
US07798060,2010-09-21,100,26,2
US07743699,2010-06-29,100,73,14
US07743700,2010-06-29,100,176,7
US07703391,2010-04-27,100,35,13
US07849790,2010-12-14,100,3,17
US07849791,2010-12-14,100,88,20
US07717034,2010-05-18,100,35,18
US07779754,2010-08-24,100,116,16
US07779755,2010-08-24,100,188R,8
US07779756,2010-08-24,100,213,23
US07832331,2010-11-16,100,257,5
US07793587,2010-09-14,100,26912,19
US07789017,2010-09-07,100,3,18
US07765921,2010-08-03,100,129,14
US07765922,2010-08-03,100,240,3
US07765923,2010-08-03,100,287,4
US07854195,2010-12-21,100,8,10
US07841272,2010-11-30,100,2,24
US07841273,2010-11-30,100,168,10
US07841274,2010-11-30,100,207,2
US07712410,2010-05-11,100,3,13
US07677167,2010-03-16,100,2,7
US07677168,2010-03-16,100,26,3
US07677169,2010-03-16,100,35,28
US07748315,2010-07-06,100,3,24
US07748316,2010-07-06,100,35,4
US07814826,2010-10-19,100,188R,9
US07814827,2010-10-19,100,26901,16
US07658145,2010-02-09,100,2,14
US07806047,2010-10-05,100,216,16
US07752959,2010-07-13,100,33R,5
US07752960,2010-07-13,100,88,16
US07752961,2010-07-13,100,172,11
US07752962,2010-07-13,100,238,14
US07819054,2010-10-26,100,50,18
US07730832,2010-06-08,100,3,13
US07707932,2010-05-04,100,179,20
US07654197,2010-02-02,100,110,9
US07669526,2010-03-02,100,32,20
US07669527,2010-03-02,100,326,14
US07784399,2010-08-31,100,3,13
US07784400,2010-08-31,100,87,12
US07784401,2010-08-31,100,315,7
US08042460,2011-10-25,100,12,11
US08042461,2011-10-25,100,48,4
US08047131,2011-11-01,100,35,14
US07938062,2011-05-10,100,295,28
US08065955,2011-11-29,100,257,21
US08065956,2011-11-29,100,286,8
US08056472,2011-11-15,100,5,9
US08056473,2011-11-15,100,35,16
US07980172,2011-07-19,100,215,17
US07980173,2011-07-19,100,240,3
US07963217,2011-06-21,100,35,17
US07963218,2011-06-21,100,117,5
US07963219,2011-06-21,100,326,9
US08028620,2011-10-04,100,74,8
US07987776,2011-08-02,100,35,8
US07987777,2011-08-02,100,35,7
US07987778,2011-08-02,100,117,21
US07954426,2011-06-07,100,110,26
US08020488,2011-09-20,100,26,2
US07913616,2011-03-29,100,35,9
US07913617,2011-03-29,100,48,1
US07874247,2011-01-25,100,229A,16
US08011295,2011-09-06,100,4,23
US07958820,2011-06-14,100,117,22
US07921770,2011-04-12,100,110,14
US07997190,2011-08-16,100,289,5
US07997191,2011-08-16,100,295,9
US07918158,2011-04-05,100,45,12
US07918159,2011-04-05,100,47,5
US07918160,2011-04-05,100,121,11
US08069780,2011-12-06,100,179,8
US08069781,2011-12-06,100,189,18
US07895943,2011-03-01,100,37,71
US07895944,2011-03-01,100,45,20
US08079304,2011-12-20,100,37,15
US07861649,2011-01-04,100,26,18
US08051770,2011-11-08,100,12,15
US08051771,2011-11-08,100,88,16
US07900555,2011-03-08,100,33R,4
US07900556,2011-03-08,100,74,9
US07900557,2011-03-08,100,74,8
US08006614,2011-08-30,100,194,7
US07926419,2011-04-19,100,35,39
US08074566,2011-12-13,100,38,23
US08074567,2011-12-13,100,283,20
US07992491,2011-08-09,100,215,6
US08001886,2011-08-23,100,35,20
US08001887,2011-08-23,100,229A,12
US07908963,2011-03-22,100,26901,22
US08033214,2011-10-11,100,126,22
US08037814,2011-10-18,100,88,16
US07891291,2011-02-22,100,110,144
US07946225,2011-05-24,100,37,22
US07971524,2011-07-05,100,232,9
US07950324,2011-05-31,100,2,20
US07950325,2011-05-31,100,229A,12
US07975606,2011-07-12,100,170,9
US07975607,2011-07-12,100,191,12
US07878114,2011-02-01,100,45,22
US07886660,2011-02-15,100,229A,9
US07886661,2011-02-15,100,232,17
US07472649,2009-01-06,100,88,10
US08146491,2012-04-03,100,27,9
US08091474,2012-01-10,100,116,1
US08220384,2012-07-17,100,282,18
US08096233,2012-01-17,100,35,5
US08096234,2012-01-17,100,35,20
US08096235,2012-01-17,100,35,14
US08096236,2012-01-17,100,99,4
US08327758,2012-12-11,100,2,12
US08327759,2012-12-11,100,8,5
US08327760,2012-12-11,100,265,20
US08322276,2012-12-04,100,40,7
US08322277,2012-12-04,100,234,17
US08141480,2012-03-27,100,88,13
US08141481,2012-03-27,100,233,13
US08141482,2012-03-27,100,257,17
US08186266,2012-05-29,100,126,12
US08186267,2012-05-29,100,212,14
US08171846,2012-05-08,100,35,6
US08132503,2012-03-13,100,238,5
US08100052,2012-01-24,100,35,4
US08316763,2012-11-27,100,347,16
US08336453,2012-12-25,100,215,47
US08113110,2012-02-14,100,35,3
US08113111,2012-02-14,100,35,20
US08113112,2012-02-14,100,48,11
US08113113,2012-02-14,100,88,13
US08113114,2012-02-14,100,179,8
US08276508,2012-10-02,100,50,15
US08276509,2012-10-02,100,26901,14
US08191470,2012-06-05,100,117,22
US08109210,2012-02-07,100,3,40
US08201495,2012-06-19,100,37,17
US08201496,2012-06-19,100,92,1
US08156862,2012-04-17,100,42,7
US08156863,2012-04-17,100,226,10
US08156864,2012-04-17,100,349,6
US08230780,2012-07-31,100,3,18
US08230781,2012-07-31,100,283,11
US08234976,2012-08-07,100,3,7
US08234977,2012-08-07,100,227,5
US08181568,2012-05-22,100,35,18
US08181569,2012-05-22,100,35,19
US08181570,2012-05-22,100,117,15
US08250975,2012-08-28,100,233,10
US08087353,2012-01-03,100,117,6
US08297183,2012-10-30,100,176,14
US08127669,2012-03-06,100,26,14
US08127670,2012-03-06,100,179,2
US08205546,2012-06-26,100,215,6
US08122822,2012-02-28,100,3,22
US08122823,2012-02-28,100,226,10
US08122824,2012-02-28,100,245,8
US08281711,2012-10-09,100,26,16
US08281712,2012-10-09,100,31,20
US08281713,2012-10-09,100,88,13
US08281714,2012-10-09,100,215,3
US08312808,2012-11-20,100,7,12
US08312809,2012-11-20,100,145,6
US08333146,2012-12-18,100,5,16
US08151702,2012-04-10,100,117,5
US08151703,2012-04-10,100,26915,8
US08267010,2012-09-18,100,35,10
US08166874,2012-05-01,100,35,11
US08291818,2012-10-23,100,189,7
US08245635,2012-08-21,100,9,12
US08225713,2012-07-24,100,3,8
US08104401,2012-01-31,100,110,9
US08161873,2012-04-24,100,287,6
US08307763,2012-11-13,100,280,9
US08240247,2012-08-14,100,3,10
US08136444,2012-03-20,100,35,5
US08136445,2012-03-20,100,210,17
US08397632,2013-03-19,100,31,8
US08371212,2013-02-12,100,38,20
US08371213,2013-02-12,100,43,17
US08371214,2013-02-12,100,48,12
US08375850,2013-02-19,100,168,2
US08375851,2013-02-19,100,281,7
US08393264,2013-03-12,100,48,16
US08393265,2013-03-12,100,126,14
US08359974,2013-01-29,100,3,6
US08381644,2013-02-26,100,48,16
US08381645,2013-02-26,100,26901,18
US08387523,2013-03-05,100,32,13
US08387524,2013-03-05,100,35,10
US08387525,2013-03-05,100,145,4
US08387526,2013-03-05,100,26906,9
US08402887,2013-03-26,100,2,11
US08402888,2013-03-26,100,116,18
US08347784,2013-01-08,100,13,26
US03929071,1975-12-30,101,335,26
US03929070,1975-12-30,101,298,6
US03929069,1975-12-30,101,232,2
US03929068,1975-12-30,101,128.21,1
US03929067,1975-12-30,101,93.3,16
US03929066,1975-12-30,101,35,15
US03927614,1975-12-23,101,148,8
US03927613,1975-12-23,101,110,6
US03926118,1975-12-16,101,246,1
US03926117,1975-12-16,101,211,7
US03926116,1975-12-16,101,148,8
US03926115,1975-12-16,101,148,6
US03926114,1975-12-16,101,142,1
US03926113,1975-12-16,101,128.1,4
US03926112,1975-12-16,101,123,14
US03926111,1975-12-16,101,116,11
US03926110,1975-12-16,101,92,8
US03926109,1975-12-16,101,90,4
US03924533,1975-12-09,101,467,1
US03924532,1975-12-09,101,485,2
US03924531,1975-12-09,101,147,15
US03924530,1975-12-09,101,141,5
US03924529,1975-12-09,101,123,9
US03924528,1975-12-09,101,93.15,12
US03924527,1975-12-09,101,88,2
US03922966,1975-12-02,101,350.1,1
US03922965,1975-12-02,101,93.04,8
US03922964,1975-12-02,101,9,8
